fact_id,cik,metric,concept,period_start,period_end,accession,filed,value,previous_value,change_amount,relative_change,source_sha,bronze_path
703aba767ba63e2dfe8215a028f4350636746e0f20632d739ad81364543b1f6e,732717,operating_income,OperatingIncomeLoss,2017-01-01,2017-12-31,0001193125-19-045608,2019-02-20,19970000000.0000,20949000000.0000,-979000000.0000,-0.04673254093274142,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
0b8dbd35e6982711f1b5018ce63356210b30f7e86c1386c2d001e83467ef8ad9,732717,revenue,Revenues,2020-01-01,2020-12-31,0000732717-23-000011,2023-02-13,143050000000.0000,171760000000.0000,-28710000000.0000,-0.16715183977643222,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
916830285adfa9e53a07c66af4e60defd5720aee77899b11b16edb15c0471c6d,1138118,current_assets,AssetsCurrent,,2022-12-31,0001138118-24-000006,2024-02-20,8529000000.0000,8528681000.0000,319000.0000,3.740320455179412e-05,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
68e3b0801ea0dee84d23d131834fa1a122eb563b8f36c0d1033831f99f746c06,1138118,liabilities,Liabilities,,2017-12-31,0001564590-19-005666,2019-03-01,7543782000.0000,7404282000.0000,139500000.0000,0.01884044935079458,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
3d06d036f258a97881c32cd54b964d3a76163b23cc476863c047556fe7c8ff37,1138118,net_income,NetIncomeLoss,2021-01-01,2021-12-31,0001138118-24-000006,2024-02-20,1837000000.0000,1836574000.0000,426000.0000,0.00023195362669840692,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
8e244f71a805c1da198b08d30f4b696079bbb6bc61bc80f8afb23bc2c2d3fa1b,1138118,operating_income,OperatingIncomeLoss,2021-01-01,2021-12-31,0001138118-24-000006,2024-02-20,1637000000.0000,1637467000.0000,-467000.0000,-0.0002851965871678635,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
8f915e06598ea87ada38acde430d2ff88114165d0e844a23f9385608bd7de6c7,1138118,net_income,ProfitLoss,2017-01-01,2017-12-31,0001564590-19-005666,2019-03-01,703576000.0000,697946000.0000,5630000.0000,0.008066526636731209,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
9ab53dd2de46e22bfa6fe98a0f1d2f67c7a13215530dd36e36417ff8e3a6c2df,1138118,revenue,Revenues,2016-01-01,2016-12-31,0001564590-19-005666,2019-03-01,17369108000.0000,13071589000.0000,4297519000.0000,0.3287679103129696,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
b86ce2849fe5cf07988cabdbf1399995f9ba0f9f2a4cdd95bbd522a8a73f631e,1636222,operating_income,OperatingIncomeLoss,2017-01-01,2017-12-30,0001636222-19-000039,2019-02-27,33873000.0000,36280000.0000,-2407000.0000,-0.06634509371554576,b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766,bronze/cik=1636222/b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766.json.gz
8201cf4ad2f75683d3b0a2bf1399f8bfc2e62b09fb6dbdfe6ad25d86e0664834,92380,net_income,NetIncomeLoss,2017-01-01,2017-12-31,0000092380-19-000022,2019-02-05,3357000000.0000,3488000000.0000,-131000000.0000,-0.03755733944954128,7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b,bronze/cik=92380/7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b.json.gz
dc73e03a04355e4a6cedbcd9d1f4cc01cd9850ae3da6eb287159cbaefe79905c,703351,assets,Assets,,2018-06-27,0000703351-19-000037,2019-08-22,1347300000.0000,1347340000.0000,-40000.0000,-2.9688126233912745e-05,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
656d2b9b9473179c87e045f751ac50781c7a23d9bc9f3481fc907bcdc6d49850,703351,current_assets,AssetsCurrent,,2015-06-24,0000703351-16-000098,2016-08-29,187224000.0000,189717000.0000,-2493000.0000,-0.013140625247078543,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
79b7d0baa9ed25588829290cd2be413623768df9d343e253737122f9c64cf77f,703351,current_assets,AssetsCurrent,,2017-06-28,0000703351-18-000036,2018-08-27,144325000.0000,154392000.0000,-10067000.0000,-0.06520415565573345,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
965764135b50f7d98b29d1dc5423696e6ba74f499241baa5901b9b0d533b8566,703351,current_liabilities,LiabilitiesCurrent,,2016-06-29,0000703351-17-000030,2017-08-28,435651000.0000,432443000.0000,3208000.0000,0.007418318714836406,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
cf75757c769b6a16e3e706e32b5ddbc9ed44b794aad8b5260315bffc93e5aa2f,703351,net_income,NetIncomeLoss,2016-06-30,2017-06-28,0000703351-19-000037,2019-08-22,150800000.0000,150823000.0000,-23000.0000,-0.00015249663512859445,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
38c6013a47a6afb8897b94fa335003467fce82ceea06b75c749f9be453106b71,1138118,net_income,NetIncomeLoss,2017-01-01,2017-12-31,0001564590-19-005666,2019-03-01,697109000.0000,691479000.0000,5630000.0000,0.008141968158107476,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
f9a43580b59707f0f9de11cee79531b2e3a4fadc03dd4a1bc58525418b51abd0,1138118,net_income,ProfitLoss,2016-01-01,2016-12-31,0001564590-19-005666,2019-03-01,585170000.0000,584064000.0000,1106000.0000,0.0018936280955511725,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
0c19667df24357bbc94efa5aaaa3b2d221cd5a1ccbf94f89243a903eeffceccd,97476,operating_income,OperatingIncomeLoss,2016-01-01,2016-12-31,0001564590-18-002832,2018-02-22,4855000000.0000,4799000000.0000,56000000.0000,0.011669097728693479,5ee95bf56949988a4beaf0598e3acb0a012867228760cd9462a1c9e72526446f,bronze/cik=97476/5ee95bf56949988a4beaf0598e3acb0a012867228760cd9462a1c9e72526446f.json.gz
b8ea3173eb84000854510a90f78cee02e24c525692bb7bf5d0c658ff4a75bfda,703351,cash,CashAndCashEquivalentsAtCarryingValue,,2016-06-29,0000703351-19-000037,2019-08-22,31400000.0000,31446000.0000,-46000.0000,-0.0014628251605927622,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
04ac0d0883e8402bf0104ea159abe7ca1142bda0f29027298349e97170fdbc26,703351,equity,StockholdersEquity,,2018-06-27,0000703351-19-000037,2019-08-22,-718300000.0000,-718309000.0000,9000.0000,1.2529426750882976e-05,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
11d444b314c891ad9c6f5b411e45c82a18cebaed4a9f049bd05bf05c750c78ef,732717,current_assets,AssetsCurrent,,2021-12-31,0000732717-23-000011,2023-02-13,170768000000.0000,59997000000.0000,110771000000.0000,1.8462756471156891,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
fb9080eceb161bc1750751f026c56f7779d10d3a171dfcda7cb0e60f1fd50fd1,1138118,current_liabilities,LiabilitiesCurrent,,2022-12-31,0001138118-24-000006,2024-02-20,8242000000.0000,8241994000.0000,6000.0000,7.279791759130133e-07,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
239f555cf95b39b0c591caaa8e9a892b816e4cff3014e5aecd6b9c75ab3e8eee,1138118,operating_cash_flow,NetCashProvidedByUsedInOperatingActivities,2022-01-01,2022-12-31,0001138118-24-000006,2024-02-20,1629000000.0000,1629088000.0000,-88000.0000,-5.401795360348858e-05,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
f09818b773e5747561fb0a619ca9c5477ff23861aa66aac36cc349a35392e089,1138118,revenue,Revenues,2017-01-01,2017-12-31,0001564590-19-005666,2019-03-01,18628787000.0000,14209608000.0000,4419179000.0000,0.31099936043274384,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
5f6c0c0c78b5d6d2dc2e457c2e1e272da9b4a42d8f13891dcb5e9ef15b69c259,1138118,equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,2017-12-31,0001564590-19-005666,2019-03-01,4174614000.0000,4079548000.0000,95066000.0000,0.0233030718108967,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
3460696c11f46274a9ecc9d752892d79d35214e2cf8e956b5334396807bdfbb0,1636222,operating_income,OperatingIncomeLoss,2015-12-27,2016-12-31,0001636222-19-000039,2019-02-27,26607000.0000,29203000.0000,-2596000.0000,-0.08889497654350581,b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766,bronze/cik=1636222/b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766.json.gz
fc36dfee40fead85ff883e5578e3ce5100738c04531e3d255c4e8832d4bca9bd,92380,equity,StockholdersEquity,,2015-12-31,0000092380-19-000022,2019-02-05,6762000000.0000,7358000000.0000,-596000000.0000,-0.08100027181299266,7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b,bronze/cik=92380/7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b.json.gz
4a9a34968331cf1b57b19fc43787d5a646b8c983cdbc3573c9e91e96250089cb,703351,net_income,NetIncomeLoss,2015-06-25,2016-06-29,0000703351-17-000030,2017-08-28,200620000.0000,200745000.0000,-125000.0000,-0.0006226805150813221,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
e9119933d1eecbc0b9588cc4cc72fae0a6e3a2b0b6bcbd361055bad845c720a3,703351,net_income,NetIncomeLoss,2017-06-29,2018-06-27,0000703351-19-000037,2019-08-22,125900000.0000,125882000.0000,18000.0000,0.0001429910551151078,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
fa7489f885c103142fb5e30e78e9091e9b6b923502d6137e6296cc3f592d54b3,1138118,current_assets,AssetsCurrent,,2017-12-31,0001564590-19-005666,2019-03-01,5630584000.0000,5452527000.0000,178057000.0000,0.03265586763715246,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
a034a218a402e4e3d9119312eb2050d196044a7be4bee167eb523cebdd46c727,1138118,liabilities,Liabilities,,2022-12-31,0001138118-24-000006,2024-02-20,11907000000.0000,11907657000.0000,-657000.0000,-5.5174582203703044e-05,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
c53192e9b2d9a1656d0c21b9478047397e502ce330b998eec036e43d68ced79e,1138118,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,2023-01-01,2023-12-31,0001138118-26-000005,2026-02-12,31505000000.0000,31404000000.0000,101000000.0000,0.0032161508088141637,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
f4e58e81a46f82b79e23f1d69c4977ee465d9f7bdcc85df77273d5705bb6588e,732717,operating_cash_flow,NetCashProvidedByUsedInOperatingActivities,2017-01-01,2017-12-31,0001193125-19-045608,2019-02-20,38010000000.0000,39151000000.0000,-1141000000.0000,-0.029143572322546038,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
7e227aaa862654bbe3caac01f5c1f0ece1b795bf539b9924fb7394c0084f7083,1138118,operating_income,OperatingIncomeLoss,2017-01-01,2017-12-31,0001564590-19-005666,2019-03-01,1078682000.0000,1071442000.0000,7240000.0000,0.006757248642483681,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
d7d8559eacc7d48efd606fbd013476b9a0a1cc218e7cbb965c8eef3ae8f1bc8c,1636222,equity,StockholdersEquity,,2015-12-26,0001636222-19-000039,2019-02-27,-14810000.0000,-9673000.0000,-5137000.0000,-0.5310658534063889,b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766,bronze/cik=1636222/b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766.json.gz
e2719d75cdd41a06ca0abefe09b58c749d2136b1f2193390cd01b5bf8541bbe5,703351,operating_cash_flow,NetCashProvidedByUsedInOperatingActivities,2016-06-30,2017-06-28,0000703351-18-000036,2018-08-27,315109000.0000,312886000.0000,2223000.0000,0.007104824121245437,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
82ad239a649dfef37242748f947b5085e935f10ce506ad04a6599884454eb626,703351,operating_cash_flow,NetCashProvidedByUsedInOperatingActivities,2016-06-30,2017-06-28,0000703351-19-000037,2019-08-22,315100000.0000,315109000.0000,-9000.0000,-2.856154537001482e-05,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
22de341aaddb4da7d72b3d8fb51702b6103b1070a82e30f7cd142354c336268c,732717,cash,CashAndCashEquivalentsAtCarryingValue,,2019-12-31,0000732717-23-000011,2023-02-13,9702000000.0000,12130000000.0000,-2428000000.0000,-0.20016488046166528,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
69bd3a34f75dfaeb28143d85661c145b50953d8f243835216b9b0be2ea007f31,732717,current_liabilities,LiabilitiesCurrent,,2021-12-31,0000732717-23-000011,2023-02-13,106230000000.0000,85588000000.0000,20642000000.0000,0.2411786699069963,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
a10d47213dba99d151cefeac1dec4fba963b856c0dfddec373deca8cd0bd9592,732717,operating_income,OperatingIncomeLoss,2020-01-01,2020-12-31,0000732717-23-000011,2023-02-13,8372000000.0000,6405000000.0000,1967000000.0000,0.307103825136612,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
50ad4ed8c49a1a48379c681ff164450397d03001fc3bcd4232eb6fddbc9d3bce,732717,operating_cash_flow,NetCashProvidedByUsedInOperatingActivities,2016-01-01,2016-12-31,0001193125-19-045608,2019-02-20,38442000000.0000,39344000000.0000,-902000000.0000,-0.022925986173241156,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
65ffb5752cfcb840d0ada71c11c980b35519c404b2ae55644893f471408adb70,1138118,assets,Assets,,2017-12-31,0001564590-19-005666,2019-03-01,11718396000.0000,11483830000.0000,234566000.0000,0.02042576387842732,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
c527e8397c67a802ee2ccc0c0badfd17f1bde713b3fc0c154e9ae9aaeab5c2f1,1138118,net_income,ProfitLoss,2021-01-01,2021-12-31,0001138118-24-000006,2024-02-20,1842000000.0000,1841915000.0000,85000.0000,4.614762353311635e-05,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
d71d53636020147ac5a814268972809d83b60a9a8ff0da416828b41c0e224b3e,1138118,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,2017-01-01,2017-12-31,0001564590-20-008056,2020-03-02,18152507000.0000,18048487000.0000,104020000.0000,0.0057633639872417,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
5b0012aaa285ba49074ead2bceea16cb44f8a32b4afa45717abb4b2a7a125d23,1138118,equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,2020-12-31,0001138118-24-000006,2024-02-20,7120000000.0000,7120087000.0000,-87000.0000,-1.2218951818987605e-05,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
a04daa26ffa24e5ea6f834c3ec028c0686fecf58ceff437dc843d3a3022b5a29,703351,assets,Assets,,2016-06-29,0000703351-17-000030,2017-08-28,1458450000.0000,1472716000.0000,-14266000.0000,-0.009686864269825275,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
d6797433ad529f1317ec3f4152178441a966c26ea9bc17260117295e74332994,703351,current_liabilities,LiabilitiesCurrent,,2018-06-27,0000703351-19-000037,2019-08-22,434300000.0000,434340000.0000,-40000.0000,-9.209375143896487e-05,0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088,bronze/cik=703351/0e2fe98839a06982b89b3c274098fd69bc227124bb5457bdc64e5a8059a19088.json.gz
6708fb36f5829fe86c4285701f50f2700527171f101a1b15aa39233455b2d2b4,1636222,assets,Assets,,2015-12-26,0001636222-17-000011,2017-03-03,120650000.0000,121142000.0000,-492000.0000,-0.004061349490680359,b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766,bronze/cik=1636222/b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766.json.gz
c18db5dbc782f0414718596806e009cced89f92c3d40c2af47eb07f7ebc093a7,92380,operating_income,OperatingIncomeLoss,2016-01-01,2016-12-31,0000092380-19-000022,2019-02-05,3522000000.0000,3760000000.0000,-238000000.0000,-0.06329787234042553,7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b,bronze/cik=92380/7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b.json.gz
b493a1346ba6b897b1662edf265a6744d77a4359c3b294c15ebfc890a00d25a0,92380,operating_income,OperatingIncomeLoss,2017-01-01,2017-12-31,0000092380-19-000022,2019-02-05,3407000000.0000,3515000000.0000,-108000000.0000,-0.030725462304409673,7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b,bronze/cik=92380/7c2768fa2d6bfc2aee4a9f17ac6e0814434a45623283a8a8da8218ddc6cf678b.json.gz
1c92567e2dda71dc1b8e9f669f132528413ba4a50fe2670936657777a7811ee4,732717,revenue,Revenues,2021-01-01,2021-12-31,0000732717-23-000011,2023-02-13,134038000000.0000,168864000000.0000,-34826000000.0000,-0.20623697176426,483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb,bronze/cik=732717/483db761a498797a4ba14df701a0404a8cc8d21b7409984eb1e722cb089f3dbb.json.gz
afeb93daad9ea9a059ba2935ffeac29a29499292f5c13977e86d503b1852543a,1138118,operating_cash_flow,NetCashProvidedByUsedInOperatingActivities,2021-01-01,2021-12-31,0001138118-24-000006,2024-02-20,2364000000.0000,2364178000.0000,-178000.0000,-7.529043921396781e-05,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
4e6efb72217666c69ff89902df97f49b9af4d0066966d7bffb82d4a6c551293b,1138118,operating_income,OperatingIncomeLoss,2016-01-01,2016-12-31,0001564590-19-005666,2019-03-01,816831000.0000,815487000.0000,1344000.0000,0.0016480949420407682,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
73aea21bf36f554a1832f7806abd78f2a5ad416a2bf42de0b736d1acbd449d2e,1138118,net_income,ProfitLoss,2022-01-01,2022-12-31,0001138118-24-000006,2024-02-20,1424000000.0000,1423960000.0000,40000.0000,2.8090676704401807e-05,193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56,bronze/cik=1138118/193c8399edd08710c2458b7fa91716d3a03d67cbbffaaa85401125b8b0d4cc56.json.gz
62924472157a3a014ac1b7384d789a3716628cba88912d99192571ae1a1317ac,1636222,current_liabilities,LiabilitiesCurrent,,2017-12-30,0001636222-19-000039,2019-02-27,19125000.0000,18879000.0000,246000.0000,0.013030351183855078,b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766,bronze/cik=1636222/b06e063a6d131b5a898269149242bf8d588aca401bcbf127028a748238368766.json.gz
